id,lon,lat,aver,label,canny_edge,pixel_threshold,pixel_entropy,hue_mean,saturation_mean,lightness_mean,building_semantic,sky_semantic,tree_semantic,road_semantic,river_semantic,car_semantic,fence_semantic,ground_semantic,plant_semantic,other_semantic,depth_mean
1,120.2681785,31.49388079,3.900437783,medium,0.45635,0.71765,0.69645,0.33486,0.14329,0.70718,0.111571312,0.230650902,0.178789139,0.274168014,1.00E-05,0.034696579,0.001279831,0.017010689,0.029183388,0.051588058,0.35254517
2,120.2682087,31.49356212,3.566009697,medium,0.58207,0.47843,0.75616,0.2671,0.31964,0.44546,0.060633659,0.123750687,0.189725875,0.110752106,1.09E-05,0.030101776,0.000918388,0.016274929,0.015855789,0.030629158,0.26555932
3,120.2682389,31.49324346,3.388586597,medium,0.49823,0.51373,0.781,0.43462,0.24917,0.53992,0.060633659,0.132496834,0.108084679,0.153894425,1.00E-05,0.024500847,0.000736237,0.016274929,0.015855789,0.03571701,0.23895392
4,120.2682412,31.49297588,3.430868656,medium,0.51578,0.48627,0.76667,0.34956,0.22384,0.56497,0.060633659,0.097490311,0.167014122,0.119278908,1.00E-05,0.033784867,0.001279831,0.025698662,0.015855789,0.012860298,0.27660015
5,120.2682436,31.4927083,3.820371965,medium,0.90732,0.6549,0.74162,0.27553,0.18055,0.67402,0.060633659,0.276660919,0.084197045,0.242318153,1.00E-05,0.035066605,0.000376701,0.027688026,0.030858994,0.03317976,0.38060527
6,120.2682459,31.49244072,3.492528416,medium,0.66244,0.67843,0.72746,0.29112,0.17943,0.70226,0.060633659,0.259678841,0.025627136,0.328271866,1.00E-05,0.014842033,0.001279831,3.82E-06,0.011049271,0.019979477,0.30640383
7,120.2684731,31.49316622,3.745610221,medium,0.61811,0.68235,0.70932,0.31117,0.16668,0.75415,0.040952682,0.137473106,0.324997902,0.192497254,1.00E-05,0.045312881,0.001279831,0.016274929,0.002607346,0.049032211,0.2764838
8,120.2687024,31.49314602,3.512513736,medium,0.56984,0.67451,0.7103,0.29967,0.17658,0.73298,0.097874641,0.26125145,0.201306343,0.225576401,1.00E-05,0.02140522,0.002504349,0.016274929,0.024832726,0.021656036,0.32034597
9,120.2692475,31.49366631,3.487695248,medium,0.67055,0.6902,0.70404,0.30117,0.16967,0.76341,0.083322525,0.29072094,0.185544968,0.144120216,1.09E-05,0.004265785,0.00139904,0.016274929,0.010560036,0.037163734,0.25515442
10,120.2696031,31.49373202,3.71174476,medium,0.88592,0.68627,0.71887,0.30614,0.17053,0.73189,0.090346336,0.325734138,0.105210304,0.230974197,1.00E-05,0.015778542,1.00E-05,0.000294685,0.014979362,0.043348312,0.30945256
11,120.2699586,31.49379773,3.826904742,medium,0.97205,0.50196,0.76767,0.19893,0.3827,0.41263,0.060633659,0.075510025,0.253954887,0.12564373,1.00E-05,0.03336525,0.000705719,0.016274929,0.01871109,0.009618759,0.3271172
12,120.2703141,31.49386344,3.80740113,medium,0.93325,0.4902,0.77965,0.27929,0.28547,0.51836,0.077192307,0.317198753,0.11502552,0.187777519,1.00E-05,0.030742645,0.000200272,0.015667915,0.014612198,0.03317976,0.41990247
13,120.2706697,31.49392915,3.659294291,medium,0.60593,0.67843,0.72646,0.27567,0.14871,0.71688,0.05418396,0.282458305,0.221823692,0.192672729,1.09E-05,0.033603668,0.002486229,0.028204918,0.023399353,0.023672104,0.3106674
14,120.2710252,31.49399486,4.081484781,high,0.57371,0.53725,0.7646,0.23372,0.24541,0.61007,0.018835068,0.224154472,0.284154892,0.241188049,1.00E-05,0.034767151,0.000663757,0.016274929,0.010516167,0.040326118,0.3146414
15,120.2711757,31.49396199,4.398395942,high,0.45444,0.52549,0.76354,0.23797,0.20583,0.61542,0.084974289,0.292860985,0.143424988,0.281442643,1.00E-05,0.036446572,1.81E-05,1.00E-05,0.002947807,0.023182869,0.26309888
16,120.271509,31.49373787,3.961051415,medium,0.38273,0.53333,0.75351,0.22498,0.17125,0.65521,0.060633659,0.292964935,0.081125259,0.299705506,1.34E-05,0.021489144,1.00E-05,0.000214577,0.011410713,0.015426636,0.36693554
17,120.2718424,31.49351375,3.528611503,medium,0.36873,0.56863,0.72487,0.26151,0.13425,0.72831,0.060633659,0.260057449,0.059448242,0.295496941,1.09E-05,0.027837753,0.000362396,0.001797676,0.00748539,0.028720856,0.37464347
18,120.2721758,31.49328963,4.002674879,high,0.42597,0.53333,0.72717,0.27064,0.14006,0.70049,0.054472923,0.272694588,0.20082283,0.281960487,1.09E-05,0.035026551,0.001358986,0.005437851,0.003218651,0.038050652,0.3315005
19,120.2722957,31.49316935,3.863546446,medium,0.30986,0.55294,0.68858,0.29017,0.10924,0.75264,0.114883423,0.165193558,0.251559258,0.233450889,1.00E-05,0.038661002,0.000423431,0.00144577,0.000957489,0.059256554,0.2363553
20,120.2723901,31.49283162,4.141888937,high,0.36344,0.52157,0.7294,0.28695,0.15996,0.69175,0.079372406,0.31861496,0.123208046,0.282466888,1.00E-05,0.034783364,0.001279831,0.015831947,0.011043549,0.041445732,0.3258321
21,120.2723876,31.49251238,3.892820782,medium,0.54356,0.52157,0.75645,0.28056,0.27317,0.54209,0.112869263,0.227592468,0.214795113,0.206519127,1.00E-05,0.03336525,0.000430107,0.022242546,0.013894081,0.016946793,0.33725727
22,120.2723851,31.49219312,3.80564688,medium,0.55568,0.47059,0.75852,0.26894,0.20013,0.5383,0.060633659,0.123620987,0.268437385,0.216682434,1.00E-05,0.04561615,0.001171112,0.016274929,0.012386322,0.03317976,0.291884
23,120.2723827,31.49187387,3.800333836,medium,0.74066,0.54118,0.76984,0.32093,0.18731,0.64602,0.075714111,0.197402954,0.260988235,0.271965027,2.10E-05,0.036342621,0.000320435,0.016274929,0.00378418,0.013591766,0.34697683
24,120.268871,31.49312566,3.728806054,medium,0.82993,0.45882,0.78101,0.26014,0.27918,0.47739,0.116641998,0.239073753,0.174543381,0.252892495,1.09E-05,0.036907196,0.000799179,0.010051727,0.022959709,0.047876358,0.4011131
25,120.268859,31.49331853,3.616221012,medium,0.86857,0.56863,0.76753,0.27329,0.18337,0.64137,0.060633659,0.134821892,0.185614586,0.136075974,1.00E-05,0.044782639,0.001592636,0.016274929,0.019979477,0.054648399,0.24588568
26,120.268847,31.4935114,3.410785089,medium,0.77629,0.67059,0.74118,0.44042,0.12038,0.64748,0.060633659,0.084058762,0.249530792,0.120073318,1.00E-05,0.047555923,0.000888824,0.006547928,0.005527496,0.03317976,0.33548002
27,120.2687843,31.49356992,4.203348205,high,0.3786,0.72549,0.67346,0.5231,0.066178,0.71817,0.025452614,0.190494537,0.304273605,0.300154686,1.00E-05,0.035747529,0.001279831,0.005460739,0.028737068,0.041688919,0.27509294
28,120.268706,31.49354772,3.910157673,medium,0.69484,0.69412,0.71829,0.37896,0.095915,0.68549,0.080462456,0.264428139,0.174617767,0.333134651,1.00E-05,0.043970108,0.002079964,0.008670807,0.009365082,0.03036499,0.37673826
29,120.2686633,31.49348063,3.810690203,medium,0.75834,0.66275,0.74329,0.42687,0.11279,0.65086,0.060633659,0.250404358,0.140617371,0.300944328,1.00E-05,0.03336525,1.00E-05,0.001185417,0.013438225,0.007799149,0.43397884
30,120.2691742,31.49313757,3.665961755,medium,0.79375,0.65882,0.73442,0.41181,0.16211,0.64555,0.045282364,0.107420921,0.357264519,0.115820885,1.91E-05,0.037595749,0.001235962,0.016274929,0.015855789,0.03317976,0.27554038
31,120.2693224,31.49308812,3.610996113,medium,0.6901,0.5451,0.77155,0.23567,0.23096,0.52797,0.060633659,0.060685158,0.226765633,0.169808387,1.00E-05,0.047534943,0.001279831,0.022706032,0.022482872,0.059568405,0.3141371
32,120.2693591,31.49296477,3.463198555,medium,0.59668,0.5451,0.76059,0.29872,0.21366,0.58594,0.060633659,0.165663719,0.10099411,0.199652672,1.09E-05,0.041995048,0.001504898,0.016274929,0.005320549,0.056859016,0.33775637
33,120.2693281,31.49262856,3.743096492,medium,0.68994,0.54118,0.75859,0.27894,0.1965,0.63102,0.060633659,0.073003769,0.150042534,0.182141304,1.00E-05,0.046237946,0.001279831,0.004270554,0.015855789,0.039013863,0.2945493
34,120.2579884,31.49294435,2.814204499,low,0.85331,0.65098,0.73417,0.42922,0.12129,0.57876,0.060633659,0.119558334,0.001543999,0.159438133,1.00E-05,0.019378662,0.001279831,0.030376434,1.00E-05,0.03317976,0.38599315
35,120.2583065,31.49294251,2.690129891,low,0.67519,0.63137,0.73798,0.41243,0.14396,0.54583,0.060633659,0.117054939,0.001358032,0.048012734,1.00E-05,0.015997887,0.001279831,0.025234222,0.000247955,0.03317976,0.4002761
36,120.2586245,31.49294068,3.059694102,medium,0.60395,0.45882,0.77432,0.29821,0.24162,0.44195,0.060633659,0.181030273,0.023179054,0.199932099,1.00E-05,0.011747361,1.00E-05,0.016274929,0.004293442,0.023275375,0.35433939
37,120.2589426,31.49293884,3.092833187,medium,0.98251,0.65882,0.73675,0.38645,0.13057,0.58339,0.060633659,0.145572662,0.006040573,0.246848107,1.00E-05,0.023406029,1.00E-05,0.016274929,0.003481865,0.012438774,0.3678602
38,120.2590069,31.49235907,3.333446734,medium,0.97315,0.67451,0.72781,0.43165,0.11978,0.61721,0.060633659,0.216750145,0.009772301,0.26961422,1.00E-05,0.028836251,1.00E-05,0.020348549,0.001879692,0.015530586,0.37425625
39,120.2592414,31.49230275,3.58636655,medium,0.73517,0.67451,0.74068,0.43102,0.13534,0.64467,0.060633659,0.191038132,0.15318203,0.312376022,1.00E-05,0.046320915,1.62E-05,0.021541595,0.013547897,0.019954681,0.39021056
40,120.2596137,31.49232529,3.693634844,medium,1.0187,0.67843,0.72526,0.44356,0.11057,0.62015,0.060633659,0.222649574,0.150421143,0.250352859,1.09E-05,0.053827286,0.000915527,0.02215004,0.015855789,0.038038254,0.34783468
41,120.2596776,31.49236576,4.204139263,high,0.84992,0.67451,0.72776,0.44345,0.11892,0.65273,0.021561622,0.176253319,0.360244751,0.173740387,1.00E-05,0.035810471,0.001279831,0.016274929,0.015855789,0.012732506,0.2492804
42,120.2597462,31.49253805,4.320287566,high,0.81619,0.67843,0.72939,0.44506,0.12454,0.65579,0.009291648,0.187930107,0.317051888,0.271326065,1.00E-05,0.036862373,0.001279831,0.000173569,0.015855789,0.04850769,0.26582248
43,120.2590634,31.49210535,4.189759398,high,0.8734,0.63529,0.74192,0.3463,0.15254,0.60166,0.011948586,0.08883667,0.208797932,0.183584213,1.09E-05,0.03410244,0.00021553,0.016274929,0.015465736,0.012800217,0.25508752
44,120.25912,31.49185162,3.744696106,medium,0.49475,0.51765,0.76784,0.27392,0.26762,0.54449,0.060633659,0.078375816,0.066470146,0.127710342,1.00E-05,0.03336525,1.00E-05,0.000156403,0.015855789,0.016334534,0.29864957
45,120.2591765,31.49159789,4.107102566,high,0.55605,0.62745,0.75788,0.3982,0.14831,0.56828,0.034098625,0.229095459,0.249209404,0.334365845,1.09E-05,0.033564567,0.000339508,0.020492554,0.00519371,0.010050774,0.31356854
46,120.2592802,31.49138233,3.993019162,medium,0.51134,0.62745,0.76171,0.37934,0.13613,0.58648,0.063672066,0.281710625,0.172971725,0.371439934,1.00E-05,0.02875042,0.000793457,0.015990257,0.010176659,0.00398922,0.30956807
47,120.259384,31.49116677,4.434779614,high,0.505,0.65882,0.73507,0.42217,0.11307,0.6395,0.065364838,0.301657677,0.153697968,0.345467567,1.91E-06,0.03136158,0.00186348,0.001156807,0.007443428,0.047452927,0.30125794
48,120.259524,31.49293697,3.621935354,medium,0.76144,0.61569,0.75523,0.31594,0.21746,0.47872,0.040915489,0.054728508,0.208797932,0.142539024,1.91E-06,0.017701148,0.001772881,0.016274929,0.015855789,0.013810158,0.2810429
49,120.2599432,31.49293371,4.073077516,high,0.64954,0.54118,0.79191,0.32579,0.19696,0.57438,0.041749,0.079452515,0.208797932,0.119557381,1.09E-05,0.027212143,0.002249718,0.027031898,0.014238358,0.062135696,0.3063242
50,120.2603624,31.49293044,3.702760277,medium,0.76715,0.5451,0.7915,0.29464,0.17587,0.57849,0.093358994,0.187191963,0.257361412,0.169178009,1.09E-05,0.014863014,0.001279831,0.02883625,0.015855789,0.055559158,0.29205177
51,120.2606005,31.49289677,3.928841819,medium,0.59794,0.51765,0.78397,0.27938,0.17621,0.62195,0.038630486,0.323863983,0.192821503,0.156783104,1.00E-05,0.034617424,0.001279831,0.017243385,0.015855789,0.03317976,0.2647534
52,120.2596351,31.49273751,3.632658505,medium,0.68651,0.5451,0.75736,0.25181,0.23128,0.56825,0.006738663,0.209926605,0.370390892,0.117538452,1.09E-05,0.017991066,0.000385284,0.016274929,0.015855789,0.03317976,0.27079725
53,120.2592654,31.49264802,2.937729776,low,0.70869,0.51373,0.7783,0.25616,0.27268,0.52488,0.026697159,0.267772675,0.235424995,0.122552871,1.09E-05,0.01793766,0.002375603,0.016274929,0.015855789,0.03317976,0.21030242
54,120.2592333,31.4929379,3.810610586,medium,0.83498,0.56078,0.75912,0.2223,0.31305,0.54259,0.022480011,0.297379494,0.190574646,0.132558823,1.09E-05,0.024274826,0.001279831,0.016274929,0.015855789,0.03317976,0.25812266
55,120.2589748,31.49264896,4.013556922,high,0.61278,0.4902,0.77014,0.27544,0.26361,0.54764,0.060633659,0.218975067,0.161288261,0.314406395,1.00E-05,0.059301376,0.002347946,0.000452042,0.020232201,0.021317482,0.26338406
56,120.2609266,31.49268787,4.075860589,high,0.8547,0.54118,0.76613,0.236,0.26727,0.55794,0.081245422,0.274521828,0.173101425,0.350090981,1.00E-05,0.03608036,3.24E-05,0.002231598,0.007084846,0.025802612,0.3118051
57,120.2611725,31.49246334,4.201319356,high,0.85782,0.45882,0.78169,0.26801,0.22748,0.49165,0.01682663,0.130087852,0.382961273,0.198794365,1.00E-05,0.035980225,0.000403404,0.02514267,0.015855789,0.059885025,0.30646498
58,120.2604943,31.49266522,4.026025446,high,0.57555,0.49412,0.76128,0.24868,0.21756,0.56041,0.019804955,0.107315063,0.394992829,0.188911438,1.09E-05,0.03383255,0.000192642,0.016274929,0.015855789,0.027433395,0.27443056
59,120.260379,31.49258269,4.182423233,high,0.87828,0.53725,0.77312,0.21518,0.32559,0.50652,0.046152115,0.064293861,0.208797932,0.170144081,1.00E-05,0.035494804,0.000199318,0.025864601,0.013269424,0.01078701,0.29392292
60,120.2600626,31.49256037,4.102662844,high,0.58712,0.60392,0.76494,0.31776,0.19341,0.50045,0.051898003,0.038894653,0.208797932,0.220081329,1.09E-05,0.036552429,0.001279831,0.016274929,0.016507149,0.018383026,0.2592634
61,120.2615788,31.49242974,4.236302113,high,1.02386,0.49804,0.78947,0.24469,0.32157,0.52013,0.069290161,0.116075516,0.34559536,0.183683395,1.09E-05,0.034854889,0.001279831,0.016274929,0.015855789,0.020505905,0.29976895
62,120.261985,31.49239614,4.170841099,high,0.61381,0.56471,0.73084,0.21365,0.17822,0.68909,0.060633659,0.090550423,0.368588448,0.166243553,1.09E-05,0.032318115,0.001279831,0.030287743,0.026578903,0.061857224,0.2925756
63,120.2609106,31.49228717,3.775755327,medium,0.42746,0.52549,0.7537,0.29717,0.19353,0.66332,0.060633659,0.102593422,0.333158493,0.155760765,1.00E-05,0.060390472,1.00E-05,0.010059357,0.000434875,0.03317976,0.27721343
64,120.2606488,31.49211101,3.387510586,medium,0.49081,0.63137,0.75326,0.30474,0.17988,0.61098,0.060633659,0.288967133,0.080562591,0.128396988,1.00E-05,0.024280548,0.002543449,0.016274929,0.015855789,0.03317976,0.33866131
65,120.2624184,31.49240177,3.394945884,medium,0.32233,0.73725,0.67873,0.29376,0.086593,0.71109,0.060633659,0.293764114,0.064688683,0.129635811,1.00E-05,0.014496803,0.001279831,0.016274929,0.020802498,0.03317976,0.32884
66,120.2628518,31.49240741,4.100225805,high,0.55733,0.49804,0.75517,0.23603,0.19561,0.6095,0.060633659,0.16160202,0.242218018,0.291186333,1.00E-05,0.05356884,8.11E-05,0.008508682,0.011123657,0.005961418,0.29465942
67,120.2632852,31.49241305,3.913541928,medium,0.52608,0.62745,0.74195,0.42641,0.13749,0.55688,0.043170929,0.365358353,0.097717285,0.411269188,1.00E-05,0.03303051,1.00E-05,0.01634407,0.008710861,0.015353203,0.39501312
68,120.2637186,31.49241868,4.092619901,high,0.49127,0.62353,0.73609,0.44825,0.1384,0.55492,0.039096832,0.353849411,0.117777824,0.315560341,1.00E-05,0.03375721,0.001519203,0.030285835,0.010420799,0.018478394,0.29103374
69,120.2639205,31.49239476,3.842395156,medium,0.49042,0.63529,0.74301,0.47752,0.12133,0.58065,0.060633659,0.31757164,0.04133606,0.387372971,1.09E-05,0.047739029,1.00E-05,0.000463486,0.00278759,0.023491859,0.4091667
70,120.2619959,31.49201405,3.267648082,medium,0.51876,0.62745,0.73846,0.45555,0.14069,0.55462,0.060633659,0.279202461,0.088749886,0.343542099,1.00E-05,0.01756382,6.39E-05,0.008915901,0.007994652,0.01486969,0.37155812
71,120.2640553,31.49240242,3.815852873,medium,0.48744,0.61961,0.73586,0.45881,0.14502,0.54246,0.023541451,0.224555969,0.274538994,0.18944931,1.00E-05,0.023751259,0.000756264,0.016274929,0.02894783,0.019320488,0.3002867
72,120.2644708,31.49240792,2.843881648,low,0.80026,0.60784,0.75698,0.30785,0.20489,0.49845,0.060633659,0.174224854,0.023159027,0.073242188,1.00E-05,0.009549141,0.002370834,0.016274929,0.010087967,0.022021294,0.39680452
73,120.2648862,31.49241343,3.337263945,medium,0.64094,0.68627,0.7224,0.37647,0.11922,0.63981,0.037965775,0.249635696,0.245123863,0.221906663,1.00E-05,0.025590897,0.001279831,0.030362129,0.015855789,0.052536964,0.2709195
74,120.2653017,31.49241893,4.156642613,high,0.58285,0.68627,0.70769,0.32193,0.1273,0.62145,0.01538372,0.344893456,0.176836967,0.18922329,9.54E-07,0.026877404,0.001151085,0.000905991,0.014598846,0.03317976,0.29982007
75,120.2657172,31.49242444,3.742163066,medium,0.60841,0.67843,0.71825,0.3432,0.13212,0.62845,0.010414124,0.233499527,0.344492912,0.177173614,1.00E-05,0.002346039,0.000350952,0.016274929,0.025303841,0.002826691,0.3135241
76,120.2639208,31.49216629,3.292004522,medium,0.63355,0.67451,0.72548,0.33575,0.13992,0.61737,0.067414284,0.219912529,0.25485611,0.083314896,1.09E-05,0.018612862,0.001279831,0.016274929,0.015855789,0.016010284,0.27828732
77,120.263921,31.49193783,3.620820457,medium,0.59811,0.49412,0.76052,0.22282,0.2659,0.51581,0.060633659,0.221837044,0.035108566,0.137684822,1.00E-05,0.03336525,0.001279831,0.029675484,0.015855789,0.063215256,0.27150972
78,120.2639958,31.49182263,4.006414948,high,0.55731,0.69412,0.70611,0.36158,0.12873,0.64058,0.029620171,0.293434143,0.193275452,0.361056328,1.00E-05,0.043440819,1.00E-05,0.003741264,0.004789352,0.026821136,0.30669904
79,120.2640594,31.49216804,3.924229916,medium,0.53629,0.6902,0.70608,0.37664,0.15278,0.66425,0.001304626,0.108115196,0.208797932,0.168077469,1.00E-05,0.032963753,0.001826286,0.016274929,0.003632545,0.004613876,0.29907053
80,120.2640636,31.49193366,3.449823487,medium,0.76651,0.65098,0.74558,0.27894,0.17837,0.58159,0.007802963,0.082548141,0.208797932,0.101104735,1.09E-05,0.018427849,0.002503395,0.016274929,0.015855789,0.031762123,0.28173628
81,120.2657307,31.49211469,3.302473896,medium,0.77943,0.67059,0.73898,0.27083,0.17738,0.61357,0.026909828,0.233517647,0.299346924,0.111502647,1.09E-05,0.028475761,0.001279831,0.016274929,0.015855789,0.046357155,0.27600038
82,120.2657441,31.49180493,3.721863121,medium,0.75238,0.49412,0.7604,0.22648,0.29015,0.53809,0.060769081,0.206123352,0.327691078,0.1007061,1.00E-05,0.019741059,0.001600266,0.016274929,0.004247665,0.04421711,0.22850564
83,120.2659111,31.4924366,2.757954858,low,0.73041,0.50588,0.77011,0.22912,0.25871,0.5282,0.039261818,0.323083878,0.166144371,0.164237976,1.00E-05,0.009586334,0.001279831,0.016274929,0.005996704,0.03317976,0.29191144
84,120.265904,31.4921246,3.902823721,medium,0.8959,0.62353,0.75636,0.34376,0.15904,0.61226,0.060633659,0.300145149,0.081734657,0.187718391,1.00E-05,0.027140617,0.001279831,0.003159523,0.000427246,0.03317976,0.3269382
85,120.2658968,31.49181259,4.158976428,high,0.99979,0.58824,0.7652,0.20331,0.28926,0.53583,0.036346436,0.379491806,0.100055695,0.334881783,1.00E-05,0.041501999,0.001279831,0.002023697,0.000971794,0.033553123,0.34737902
86,120.2663003,31.49243729,4.075055986,high,0.6909,0.53725,0.7614,0.22326,0.27134,0.56114,0.008024215,0.150337219,0.398756981,0.18194294,1.09E-05,0.032952309,0.002524376,0.016274929,0.023338318,0.002365112,0.29515185
87,120.2666894,31.49243797,3.7731476,medium,0.88584,0.51765,0.76593,0.20741,0.25993,0.5408,0.01250267,0.375313759,0.165062905,0.24011898,1.09E-05,0.009329795,0.001279831,0.000886917,0.015855789,0.03317976,0.38612962
88,120.2670785,31.49243866,3.679098295,medium,1.19638,0.48235,0.77058,0.21896,0.21023,0.43637,0.060633659,0.228913307,0.05085659,0.177739143,1.00E-05,0.03268528,0.001279831,0.026426315,0.015855789,0.046873093,0.2698219
89,120.2674676,31.49243935,3.988329246,medium,0.90887,0.6,0.75902,0.21487,0.30606,0.51311,0.001026154,0.096364975,0.208797932,0.197069169,1.00E-05,0.024999618,0.000368118,0.016274929,0.015855789,0.00259304,0.28031797
90,120.2678567,31.49244003,3.675883295,medium,0.86081,0.49412,0.76611,0.19553,0.30804,0.48491,0.106659889,0.262196541,0.17179203,0.106365204,1.00E-05,0.039009095,0.001279831,0.024177551,0.028162003,0.03317976,0.36784842
91,120.2686007,31.49225688,3.727328517,medium,0.92265,0.50196,0.77177,0.21217,0.27684,0.5277,0.060633659,0.260716438,0.157085419,0.185707092,1.09E-05,0.023611069,1.62E-05,0.027422905,0.015855789,0.048659325,0.3674605
92,120.2688894,31.49226599,3.689357794,medium,0.80095,0.48627,0.7787,0.30033,0.23621,0.51665,0.061455727,0.210728645,0.269096375,0.164591789,1.09E-05,0.011478424,0.002350807,0.016274929,0.003373146,0.055836678,0.26498423
93,120.2691782,31.49227511,4.06405526,high,0.85257,0.48235,0.78218,0.23029,0.28889,0.53151,0.058127403,0.262661934,0.220486641,0.286948204,1.00E-05,0.03336525,0.001431465,0.010373116,0.002755165,0.013391495,0.28654723
94,120.269344,31.49232621,4.382649306,high,0.73793,0.48235,0.78254,0.27778,0.25405,0.53331,0.026413918,0.33169651,0.142855644,0.306870461,1.00E-05,0.035346985,0.002197266,0.002128601,0.008393288,0.03317976,0.3098801
95,120.2682446,31.49213113,4.198178782,high,0.68829,0.61961,0.74825,0.26808,0.25313,0.56066,0.003526688,0.223567963,0.28957653,0.201647758,1.09E-05,0.034914017,1.24E-05,0.002416611,0.015855789,0.056690216,0.26190438
96,120.2682433,31.49182154,3.861946427,medium,0.60967,0.4902,0.77601,0.23353,0.20503,0.55243,0.001968384,0.054897308,0.208797932,0.151834487,1.00E-05,0.034469604,1.00E-05,0.016274929,0.015855789,0.000153542,0.26509376
97,120.268242,31.49151195,4.137357918,high,1.01129,0.45098,0.76664,0.18129,0.36072,0.39466,0.004699707,0.158917427,0.383909225,0.20358944,1.09E-05,0.030258179,0.001177788,0.016274929,0.015855789,0.003488541,0.29151933
98,120.2682055,31.49136065,3.85264458,medium,0.77781,0.53725,0.76954,0.27677,0.38065,0.45179,0.060633659,0.285888672,0.088094711,0.195291519,1.09E-05,0.038984299,0.001279831,0.008559227,0.015855789,0.03317976,0.2498037
99,120.2685109,31.4925786,3.425671287,medium,0.95056,0.53333,0.76965,0.2371,0.38785,0.53673,0.086479187,0.300602913,0.132717133,0.193846703,1.00E-05,0.03336525,0.000812531,0.01454258,0.01565361,0.059975624,0.29981687
100,120.2689195,31.49260358,4.077114219,high,0.3469,0.57647,0.7124,0.30795,0.11603,0.74378,0.000379562,0.074785233,0.208797932,0.119706154,1.09E-05,0.031571389,0.001279831,0.016274929,0.017249107,0.042895317,0.24731185
101,120.2694973,31.49237435,3.94830875,medium,1.02584,0.49804,0.77272,0.17995,0.35862,0.48122,0.060633659,0.133155823,0.229600906,0.314250946,1.00E-05,0.041226387,0.000105858,0.003938675,0.012822151,0.025163651,0.26482584
102,120.2698145,31.49239211,4.081342209,high,1.02291,0.49412,0.76966,0.20121,0.40407,0.41174,0.060633659,0.26403141,0.139724731,0.19819355,1.00E-05,0.056144715,0.001279831,0.016274929,0.021184921,0.03317976,0.30203528
103,120.2701575,31.49238236,4.171110405,high,1.00192,0.50196,0.78331,0.18066,0.3709,0.49131,0.00437355,0.262652397,0.27504158,0.197158813,1.09E-05,0.052873611,1.00E-05,0.016274929,0.005869865,0.058302879,0.2726806
104,120.2705006,31.49237261,3.934300397,medium,1.0455,0.57255,0.78506,0.18148,0.28668,0.56497,0.017891884,0.213293076,0.298283577,0.26906395,1.00E-05,0.037330627,0.000239372,0.016274929,0.015855789,0.033278465,0.26519358
105,120.2693643,31.49204239,4.036500315,high,0.59307,0.52157,0.77109,0.23998,0.24624,0.53073,0.060633659,0.177178383,0.196102142,0.298556328,1.00E-05,0.035057068,0.0022192,0.001196861,0.015855789,0.032823563,0.28012104
106,120.2697719,31.49267663,3.822999911,medium,0.6314,0.50196,0.77021,0.25738,0.29758,0.43608,0.109506607,0.181245804,0.239425659,0.224273682,1.00E-05,0.035295486,0.000686646,0.009505272,0.015855789,0.032302856,0.34109745
107,120.2700737,31.49267521,3.90453886,medium,0.94477,0.50196,0.78076,0.26155,0.25959,0.47372,0.004507065,0.078824997,0.208797932,0.106352806,1.09E-05,0.034461975,0.00080204,0.016274929,0.025697708,0.030481339,0.28000433
108,120.2703755,31.49267379,4.017711072,high,0.70819,0.56471,0.78292,0.28044,0.28236,0.55033,0.001177788,0.202784538,0.339334488,0.116274834,1.09E-05,0.034064293,0.001279831,0.010430336,0.031476974,0.039825439,0.24697213
109,120.2704827,31.49259065,4.287297315,high,0.66381,0.51373,0.76727,0.23441,0.36804,0.43656,0.000403404,0.192458153,0.364171982,0.128164291,1.00E-05,0.03280735,0.001279831,0.016274929,0.026378632,0.026028633,0.25611355
110,120.270486,31.49204012,3.92265264,medium,0.73415,0.49412,0.76754,0.23236,0.30423,0.43197,0.038329125,0.076590538,0.208797932,0.172786713,1.09E-05,0.023780823,0.001279831,0.016274929,0.004601479,0.019536018,0.2993519
111,120.2708329,31.49236829,4.030063834,high,0.64122,0.44314,0.77448,0.25514,0.30634,0.42841,1.00E-05,0.046652794,0.208797932,0.103157044,1.09E-05,0.034984588,0.001279831,0.016274929,0.015855789,0.0443964,0.2568456
112,120.2711653,31.49236397,4.163321899,high,0.84087,0.46275,0.76188,0.23293,0.30651,0.44487,0.02215004,0.080001831,0.208797932,0.152231216,1.09E-05,0.027440071,0.001618385,0.016274929,0.029776573,0.03317976,0.23462055
113,120.271247,31.49226926,3.780734564,medium,0.75016,0.51373,0.78936,0.27079,0.29875,0.55474,0.060633659,0.063529015,0.356554985,0.217240334,1.09E-05,0.032634735,0.00028038,0.016274929,0.015855789,0.030771255,0.29560354
114,120.2712615,31.49201115,4.138949328,high,1.04887,0.5098,0.7738,0.20278,0.38337,0.45953,0.081611633,0.194533348,0.249610901,0.165734291,1.09E-05,0.034506798,0.000173569,0.016274929,0.015855789,0.03317976,0.32210343
115,120.2605145,31.49180081,4.00738723,high,0.75223,0.48627,0.78055,0.28254,0.2438,0.52473,0.057766914,0.146185875,0.339345932,0.199774742,1.09E-05,0.04346466,0.001279831,0.016274929,0.025291443,0.012881279,0.33419573
